link_ID,Kind_num,Kind,Width,Direction,Toll,Const_St,UndConCRID,SnodeID,EnodeID,FuncClass,Length,DetailCity,Through,UnThruCRID,Ownership,Road_Cond,Special,AdminCodeL,AdminCodeR,Uflag,OnewayCRID,AccessCRID,SpeedClass,LaneNumS2E,LaneNumE2S,LaneNum,Vehcl_Type,Elevated,Structure,UseFeeCRID,UseFeeType,SpdLmtS2E,SpdLmtE2S,SpdSrcS2E,SpdSrcE2S,DC_Type,NoPassCRID,OutBanCRID,NumBanCRID,ParkFlag,PHYLaneS2E,PHYLaneE2S,DThrough,DThruCRID,LaneNumSum,MobBriCRID,BusLaneS2E,BusLaneS2ECRID,BusLaneE2S,BusLaneE2SCRID,partition
6749030,1,0402,55,2,2,1,,714722,756988,3,0.131,1,1,,0,1,0,110101,110101,1,,,5,3.0,,2,11110001110000000000000000000000,0,0,,,700.0,,0.0,,1,,,,0,3.0,0.0,0,,3,,1,9000146643533.0,0,,0
6868580,1,0602,30,2,2,1,,779268,772547,4,0.065,1,1,,0,1,0,110102,110102,1,,,6,1.0,,1,11110001110000000000000000000000,0,0,,,500.0,,0.0,,1,,,,0,1.0,0.0,0,,1,,0,,0,,0
6754860,2,0002|000c,55,2,2,1,,755565,767393,2,0.02,1,1,,0,1,0,110101,110101,1,,,5,2.0,,2,11100001110000000000000000000000,1,0,,,600.0,,1.0,,1,,,,0,2.0,,0,,2,,0,,0,,0
6759200,1,0602,30,2,2,1,,779329,779309,4,0.021,1,1,,0,1,0,110102,110102,1,,,6,1.0,,1,11110001110000000000000000000000,0,0,,,500.0,,0.0,,1,,,,0,1.0,0.0,0,,1,,0,,0,,0
6760070,2,0402|0404,130,2,2,1,,781489,781492,3,0.016,1,1,,0,1,0,110101,110101,1,,,5,4.0,,3,11110001110000000000000000000000,0,0,,,700.0,,0.0,,1,,,,0,1.0,,0,,4,,0,,0,,0
6763500,1,0602,30,2,2,1,,777526,779266,4,0.019,1,1,,0,1,0,110102,110102,1,,,6,1.0,,1,11110001110000000000000000000000,0,0,,,500.0,,0.0,,1,,,,0,1.0,0.0,0,,1,,0,,0,,0
90001211117250,1,0601,55,1,2,1,,9000031185913,9000121130792,5,0.015,1,1,,0,1,0,110105,110105,1,,,6,1.0,1.0,1,11110001110000000000000000000000,0,0,,,400.0,400.0,0.0,0.0,1,,,,0,1.0,1.0,0,,2,,0,,0,,0
6764690,1,0602,55,2,2,1,,741281,737909,4,0.032,1,1,,0,1,0,110101,110101,1,,,5,2.0,,2,11110001110000000000000000000000,0,0,,,600.0,,0.0,,1,,,,0,2.0,0.0,0,,2,,0,,0,,0
90002057741450,1,0402,55,2,2,1,,714699,9000205736631,3,0.044,1,1,,0,1,0,110101,110101,1,,,5,3.0,,2,11110001110000000000000000000000,0,0,,,700.0,,0.0,,1,,,,0,3.0,0.0,0,,3,,1,9000146036329.0,0,,0
6771040,3,0105|010b|0117,30,2,2,1,,755188,755190,2,0.04,1,1,,0,1,0,110102,110102,1,,,6,1.0,,1,11100001110000000000000000000000,0,0,,,300.0,,0.0,,1,,,,0,1.0,,0,,1,,0,,0,,0
6774890,1,0602,55,2,2,1,,780103,714841,4,0.04,1,1,,0,1,0,110101,110101,1,,,5,2.0,,2,11110001110000000000000000000000,0,0,,,600.0,,1.0,,1,,,,0,2.0,,0,,2,,0,,0,,0
90001210977680,1,0602,55,2,2,1,,752586,38372334,4,0.041,1,1,,0,1,0,110101,110101,1,,,5,2.0,,2,11110001110000000000000000000000,0,0,,,600.0,,0.0,,1,,,,1,2.0,,0,,2,,0,,0,,0
6779240,1,0602,55,2,2,1,,777593,777587,4,0.051,1,1,,0,1,0,110105,110105,1,,,5,2.0,,2,11110001110000000000000000000000,0,0,,,600.0,,0.0,,1,,,,0,2.0,,0,,2,,0,,0,,1
6779430,2,0102|010c,55,2,2,1,,737930,773502,2,0.112,1,1,,0,1,0,110102,110102,1,,,4,3.0,,2,11100001110000000000000000000000,0,0,,,800.0,,1.0,,1,,,,0,3.0,,0,,3,,0,,0,,0
6779630,1,030a,30,2,2,1,,756890,772955,3,0.166,1,1,,0,1,0,110101,110101,1,,,7,1.0,,1,11110001110000000000000000000000,0,0,,,300.0,,1.0,,1,,,,0,1.0,,0,,1,,0,,0,,1
6781210,1,0602,130,2,2,1,,782125,736202,4,0.008,1,1,,0,1,0,110101,110101,1,,,5,4.0,,3,11110001110000000000000000000000,0,0,,,700.0,,0.0,,1,,,,0,5.0,,0,,4,,0,,0,,0
6785930,2,0102|010c,55,2,2,1,,752768,768235,2,0.34,1,1,,0,1,0,110101,110101,1,,,4,3.0,,2,11100001110000000000000000000000,0,0,,,800.0,,1.0,,1,,,,0,3.0,,0,,3,,0,,0,,0
6787740,1,0601,130,1,2,1,,755550,712569,4,0.028,1,1,,0,1,0,110101,110101,1,,,6,2.0,2.0,2,11110001110000000000000000000000,0,0,,,500.0,500.0,1.0,1.0,1,,,,0,2.0,2.0,0,,4,,0,,0,,1
6787760,1,0602,55,2,2,1,,755551,755549,4,0.018,1,1,,0,1,0,110101,110101,1,,,5,2.0,,2,11110001110000000000000000000000,0,0,,,600.0,,1.0,,1,,,,0,2.0,,0,,2,,0,,0,,0
6787840,1,030b,30,2,2,1,,717276,717223,4,0.174,1,1,,0,1,0,110101,110101,1,,,7,1.0,,1,11110001110000000000000000000000,0,0,,,300.0,,0.0,,1,,,,0,1.0,,0,,1,,0,,0,,0
6789220,1,0601,55,1,2,1,,778856,778857,4,0.04,1,1,,0,1,0,110102,110102,1,,,6,1.0,1.0,1,11110001110000000000000000000000,0,0,,,400.0,500.0,3.0,3.0,1,,,,0,1.0,1.0,0,,2,,0,,0,,0
6814320,1,0601,55,1,2,1,,778857,766534,4,0.023,1,1,,0,1,0,110102,110102,1,,,6,1.0,1.0,1,11110001110000000000000000000000,0,0,,,400.0,500.0,3.0,3.0,1,,,,0,1.0,1.0,0,,2,,0,,0,,0
6789260,1,0601,55,1,2,1,,778859,753785,4,0.045,1,1,,0,1,0,110102,110102,1,,,6,1.0,1.0,1,11110001110000000000000000000000,0,0,,,400.0,500.0,3.0,3.0,1,,,,0,1.0,1.0,0,,2,,0,,0,,0
6789770,1,0601,55,1,2,1,,778893,778895,5,0.076,1,1,,0,1,0,110102,110102,1,,,6,1.0,1.0,1,11110001110000000000000000000000,0,0,,,500.0,500.0,1.0,1.0,1,,,,0,1.0,1.0,0,,2,,0,,0,,0
877577500,1,0604,55,1,2,1,,780205,74205732,4,0.01,1,1,,0,1,0,110105,110105,1,,,5,1.0,1.0,1,11110001110000000000000000000000,0,0,,,600.0,600.0,0.0,0.0,1,,,,0,1.0,1.0,0,,2,,0,,0,,0
6792820,1,0300,55,2,2,1,,774393,775813,3,0.041,1,1,,0,1,0,110101,110101,1,,,6,3.0,,2,11110001110000000000000000000000,0,0,,,600.0,,0.0,,1,,,,0,3.0,,0,,3,,0,,0,,0
6793590,1,060a,30,2,2,1,,736284,774417,5,0.094,1,1,,0,1,0,110101,110101,1,,,5,1.0,,1,11110001110000000000000000000000,0,0,,,600.0,,0.0,,1,,,,1,3.0,,0,,1,,0,,0,,0
6793620,1,060a,30,2,2,1,,774417,742170,5,0.037,1,1,,0,1,0,110101,110101,1,,,5,1.0,,1,11110001110000000000000000000000,0,0,,,600.0,,0.0,,1,,,,1,1.0,,0,,1,,0,,0,,0
6793630,1,060a,55,2,2,1,,742170,774418,5,0.107,1,1,,0,1,0,110101,110101,1,,,6,2.0,,2,11110001110000000000000000000000,0,0,,,600.0,,0.0,,1,,,,0,3.0,,0,,2,,0,,0,,1
6794710,1,0601,55,1,2,1,,773012,714698,4,0.007,1,1,,0,1,0,110101,110101,1,,,6,1.0,2.0,2,11110001110000000000000000000000,0,0,,,500.0,500.0,1.0,1.0,1,,,,0,1.0,2.0,0,,3,,0,,0,,0
6795530,1,0302,130,2,2,1,,738622,781034,2,0.031,1,1,,0,1,0,110101,110101,1,,,5,4.0,,3,11100001110000000000000000000000,0,0,,,700.0,,0.0,,1,,,,0,4.0,0.0,0,,4,,0,,0,,0
679997930,1,0601,55,1,2,1,,681539,97482353,4,0.044,1,1,,0,1,0,110102,110102,1,,,6,1.0,1.0,1,11110001110000000000000000000000,0,0,,,400.0,400.0,0.0,0.0,1,,,,0,1.0,1.0,0,,2,,0,,0,,0
90000249151780,1,0601,55,1,2,1,,9000024920558,645335,4,0.059,1,1,,0,1,0,110102,110102,1,,,6,1.0,1.0,1,11110001110000000000000000000000,0,0,,,400.0,400.0,0.0,0.0,1,,,,0,1.0,1.0,0,,2,,0,,0,,0
90001816657240,1,0601,30,2,2,1,,9000181663574,645335,5,0.044,1,1,,0,1,0,110102,110102,1,,,6,1.0,,1,11110001110000000000000000000000,0,0,,,500.0,,0.0,,1,,,,0,2.0,,0,,1,,0,,0,,0
6800310,2,0102|010c,55,2,2,1,,738588,768241,2,0.035,1,1,,0,1,0,110101,110101,1,,,4,3.0,,2,11100001110000000000000000000000,0,0,,,800.0,,1.0,,1,,,,0,3.0,,0,,3,,0,,0,,0
6800340,2,0102|010c,55,2,2,1,,768241,738589,2,0.032,1,1,,0,1,0,110101,110101,1,,,4,3.0,,2,11100001110000000000000000000000,0,0,,,800.0,,1.0,,1,,,,0,3.0,,0,,3,,0,,0,,1
6800440,2,0102|010c,55,2,2,1,,737839,768250,2,0.123,1,1,,0,1,0,110102,110102,1,,,4,3.0,,2,11100001110000000000000000000000,0,0,,,800.0,,1.0,,1,,,,0,3.0,,0,,3,,0,,0,,0
6800470,2,0102|010c,55,2,2,1,,768250,714802,2,0.061,1,1,,0,1,0,110102,110102,1,,,4,3.0,,2,11100001110000000000000000000000,0,0,,,800.0,,1.0,,1,,,,0,3.0,,0,,3,,0,,0,,0
7021550,1,0602,30,2,2,1,,796061,740359,4,0.035,1,1,,0,1,0,110101,110101,1,,,5,1.0,,1,11100001110000000000000000000000,0,0,,,600.0,,0.0,,1,,,,0,1.0,,0,,1,,0,,0,,0
6801330,1,0602,55,2,2,1,,742022,755321,4,0.038,1,1,,0,1,0,110101,110101,1,,,5,2.0,,2,11110001110000000000000000000000,0,0,,,600.0,,0.0,,1,,,,0,2.0,0.0,0,,2,,0,,0,,0
6801340,1,0602,55,2,2,1,,755321,740350,4,0.016,1,1,,0,1,0,110101,110101,1,,,5,2.0,,2,11110001110000000000000000000000,0,0,,,600.0,,0.0,,1,,,,0,2.0,,0,,2,,0,,0,,0
6802440,2,0102|010c,55,2,2,1,,714799,737839,2,0.21,1,1,,0,1,0,110102,110102,1,,,4,3.0,,2,11100001110000000000000000000000,0,0,,,800.0,,1.0,,1,,,,0,3.0,,0,,3,,0,,0,,0
6802630,3,0003|000b|000c,30,2,2,1,,755566,756158,2,0.061,1,1,,0,1,0,110101,110101,1,,,7,1.0,,1,11100001110000000000000000000000,0,0,,,300.0,,1.0,,1,,,,0,1.0,,0,,1,,0,,0,,0
6802670,2,0102|010c,55,2,2,1,,756162,738629,2,0.004,1,1,,0,1,0,110101,110101,1,,,4,3.0,,2,11100001110000000000000000000000,0,0,,,800.0,,1.0,,1,,,,0,3.0,,0,,3,,0,,0,,0
6803770,1,0604,30,1,2,1,,749503,749504,5,0.007,1,1,,0,1,0,110101,110101,1,,,7,1.0,1.0,1,11100001110000000000000000000000,0,0,,,150.0,150.0,0.0,0.0,1,,,,0,1.0,1.0,0,,1,,0,,0,,0
6806830,1,0601,55,1,2,1,,732929,783069,4,0.024,1,1,,0,1,0,110105,110105,1,,,6,1.0,2.0,1,11110001110000000000000000000000,0,0,,,400.0,400.0,0.0,0.0,1,,,,0,1.0,2.0,0,,3,,0,,0,,0
6806850,1,0601,55,1,2,1,,783069,757740,4,0.063,1,1,,0,1,0,110105,110105,1,,,6,1.0,1.0,1,11110001110000000000000000000000,0,0,,,400.0,400.0,0.0,0.0,1,,,,0,1.0,1.0,0,,2,,0,,0,,0
6808170,1,030a,55,2,2,1,,742002,774424,3,0.015,1,1,,0,1,0,110101,110101,1,,,7,2.0,,2,11110001110000000000000000000000,0,0,,,300.0,,1.0,,1,,,,0,2.0,,0,,2,,0,,0,,0
6808220,1,030a,55,2,2,1,,774425,757707,3,0.018,1,1,,0,1,0,110101,110101,1,,,6,2.0,,2,11110001110000000000000000000000,0,0,,,500.0,,1.0,,1,,,,0,2.0,,0,,2,,0,,0,,0
6809330,1,0338,55,2,2,1,,779002,777681,2,0.01,1,1,,0,1,0,110102,110102,1,,,5,2.0,,2,11110001110000000000000000000000,0,0,,,600.0,,0.0,,1,,,,0,2.0,,0,,2,,0,,0,,0
6809370,1,030a,55,2,2,1,,773610,777684,3,0.032,1,1,,0,1,0,110101,110101,1,,,7,3.0,,2,11110001110000000000000000000000,0,0,,,300.0,,1.0,,1,,,,0,3.0,,0,,3,,0,,0,,1
6809390,1,030a,55,2,2,1,,777685,740670,3,0.008,1,1,,0,1,0,110101,110101,1,,,7,2.0,,2,11110001110000000000000000000000,0,0,,,300.0,,1.0,,1,,,,0,2.0,,0,,2,,0,,0,,0
6809450,1,0602,55,2,2,1,,777688,741278,4,0.004,1,1,,0,1,0,110101,110101,1,,,5,2.0,,2,11110001110000000000000000000000,0,0,,,600.0,,0.0,,1,,,,0,2.0,0.0,0,,2,,0,,0,,0
6809460,1,030a,55,2,2,1,,717274,777689,3,0.042,1,1,,0,1,0,110101,110101,1,,,6,2.0,,2,11110001110000000000000000000000,0,0,,,500.0,,1.0,,1,,,,0,2.0,0.0,0,,2,,0,,0,,0
6809480,1,030a,55,2,2,1,,777690,740005,3,0.022,1,1,,0,1,0,110101,110101,1,,,7,2.0,,2,11110001110000000000000000000000,0,0,,,300.0,,1.0,,1,,,,0,2.0,0.0,0,,2,,0,,0,,0
6809490,1,0301,55,2,2,1,,757707,777691,3,0.03,1,1,,0,1,0,110101,110101,1,,,6,2.0,,2,11100001110000000000000000000000,0,0,,,500.0,,1.0,,1,,,,0,2.0,,0,,2,,0,,0,,0
6809500,1,0301,55,2,2,1,,777691,742005,3,0.009,1,1,,0,1,0,110101,110101,1,,,6,2.0,,2,11100001110000000000000000000000,0,0,,,500.0,,1.0,,1,,,,0,2.0,,0,,2,,0,,0,,0
6809510,1,0402,130,2,2,1,,777692,757005,3,0.007,1,1,,0,1,0,110101,110101,1,,,5,4.0,,3,11110001110000000000000000000000,0,0,,,700.0,,0.0,,1,,,,0,4.0,,0,,4,,0,,0,,0
90001616371280,1,0601,55,1,2,1,,9000161693914,9000026027697,5,0.039,1,1,,0,1,0,110105,110105,1,,,6,1.0,1.0,1,11110001110000000000000000000000,0,0,,,400.0,400.0,0.0,0.0,0,,,,0,1.0,1.0,0,,2,,0,,0,,0
6814330,1,0601,55,1,2,1,,766534,778859,4,0.05,1,1,,0,1,0,110102,110102,1,,,6,1.0,1.0,1,11110001110000000000000000000000,0,0,,,400.0,500.0,3.0,3.0,1,,,,0,1.0,1.0,0,,2,,0,,0,,0
6817030,1,0602,130,2,2,1,,756899,738572,4,0.071,1,1,,0,1,0,110101,110101,1,,,5,4.0,,3,11100001110000000000000000000000,0,0,,,700.0,,0.0,,1,,,,0,4.0,,0,,4,,1,9000129625904.0,0,,0
6819200,1,030a,55,2,2,1,,750142,757742,3,0.012,1,1,,0,1,0,110105,110105,1,,,6,2.0,,2,11110001110000000000000000000000,0,0,,,500.0,,1.0,,1,,,,0,2.0,,0,,2,,0,,0,,0
6819210,1,030a,55,2,2,1,,740604,750143,3,0.055,1,1,,0,1,0,110105,110105,1,,,6,2.0,,2,11110001110000000000000000000000,0,0,,,500.0,,1.0,,1,,,,0,2.0,,0,,2,,0,,0,,0
6819220,2,0304|030a,55,2,2,1,,750143,750142,3,0.007,1,1,,0,1,0,110105,110105,1,,,6,2.0,,2,11110001110000000000000000000000,0,0,,,500.0,,1.0,,1,,,,0,1.0,,0,,2,,0,,0,,0
6824500,1,0602,55,2,2,1,,23858673,777716,4,0.004,1,1,,0,1,0,110101,110101,1,,,5,2.0,,2,11110001110000000000000000000000,0,0,,,600.0,,0.0,,1,,,,0,2.0,,0,,2,,0,,0,,0
90001245540300,1,0602,30,2,2,1,,741263,47651972,4,0.005,1,1,,0,1,0,110101,110101,1,,,6,1.0,,1,11110001110000000000000000000000,0,0,,,400.0,,0.0,,0,,,,0,1.0,,0,,1,,0,,0,,0
90001350465310,2,0604|0616,30,2,2,1,,778348,778347,5,0.015,2,1,,0,1,0,110101,110101,1,,,5,1.0,,1,11110001110000000000000000000000,0,0,,,600.0,,0.0,,0,,,,0,0.0,,0,,1,,0,,0,,0
6828840,1,0402,55,2,2,1,,774788,777747,3,0.021,1,1,,0,1,0,110102,110102,1,,,5,3.0,,2,11110001110000000000000000000000,0,0,,,700.0,,0.0,,1,,,,0,3.0,0.0,0,,3,,0,,0,,0
90001340924830,2,0402|0404,30,2,2,1,,740037,9000134091892,5,0.017,2,1,,0,1,0,110102,110102,1,,,6,1.0,,1,11110001110000000000000000000000,0,0,,,500.0,,0.0,,0,,,,0,0.0,,0,,1,,0,,0,,0
6830350,1,0402,130,2,2,1,,737798,763858,3,0.028,1,1,,0,1,0,110101,110101,1,,,5,4.0,,2,11110001110000000000000000000000,0,0,,,700.0,,0.0,,1,,,,0,4.0,,0,,4,,0,,0,,1
6830360,1,0402,130,2,2,1,,763858,740129,3,0.018,1,1,,0,1,0,110101,110101,1,,,5,4.0,,2,11110001110000000000000000000000,0,0,,,700.0,,0.0,,1,,,,0,4.0,,0,,4,,0,,0,,0
6830920,2,0102|010c,55,2,2,1,,774270,774271,2,0.077,1,1,,0,1,0,110102,110102,1,,,4,3.0,,2,11100001110000000000000000000000,0,0,,,800.0,,1.0,,1,,,,0,3.0,,0,,3,,0,,0,,0
6835610,1,0302,55,2,2,1,,779758,742212,3,0.107,1,1,,0,1,0,110105,110105,1,,,5,3.0,,2,11100001110000000000000000000000,0,0,,,700.0,,0.0,,1,,,,0,3.0,,0,,3,,1,9000129633494.0,0,,0
6835630,1,0804,30,1,2,1,,779758,779759,5,0.01,1,1,,0,1,0,110105,110105,1,,,7,1.0,1.0,1,11110001110000000000000000000000,0,0,,,150.0,150.0,0.0,0.0,1,,,,0,1.0,1.0,0,,1,,0,,0,,0
6836360,1,0301,130,2,2,1,,780980,717221,4,0.018,1,1,,0,1,1,110101,110101,1,,,7,4.0,,2,11110001110000000000000000000000,0,0,,,300.0,,0.0,,1,,,,0,4.0,,0,,4,,0,,0,,0
6841520,1,0602,55,2,2,1,,737906,776295,4,0.067,1,1,,0,1,0,110101,110101,1,,,5,2.0,,2,11110001110000000000000000000000,0,0,,,600.0,,0.0,,1,,,,0,2.0,0.0,0,,2,,0,,0,,1
6841530,1,0602,55,2,2,1,,776295,741265,4,0.008,1,1,,0,1,0,110101,110101,1,,,5,2.0,,2,11110001110000000000000000000000,0,0,,,600.0,,0.0,,1,,,,0,2.0,,0,,2,,0,,0,,0
6841620,2,0602|0604,55,2,2,1,,776940,776934,4,0.006,1,1,,0,1,0,110101,110101,1,,,5,2.0,,2,11110001110000000000000000000000,0,0,,,600.0,,0.0,,1,,,,0,1.0,,0,,2,,0,,0,,0
6841700,2,0602|0604,55,2,2,1,,776940,732872,4,0.024,1,1,,0,1,0,110101,110101,1,,,5,3.0,,2,11110001110000000000000000000000,0,0,,,600.0,,0.0,,1,,,,0,1.0,,0,,3,,0,,0,,0
6843680,1,0402,55,2,2,1,,774801,777763,3,0.04,1,1,,0,1,0,110102,110102,1,,,5,3.0,,2,11110001110000000000000000000000,0,0,,,700.0,,0.0,,1,,,,0,3.0,,0,,3,,0,,0,,0
6843710,2,0404|0416,30,1,2,1,,774801,774802,3,0.017,1,1,,0,1,0,110102,110102,1,,,5,1.0,1.0,1,11110001110000000000000000000000,0,0,,,700.0,700.0,0.0,0.0,1,,,,0,1.0,1.0,0,,1,,0,,0,,0
6844110,1,0602,55,2,2,1,,9000162723093,774824,3,0.067,1,1,,0,1,0,110101,110101,1,,,5,3.0,,2,11110001110000000000000000000000,0,0,,,700.0,,0.0,,1,,,,0,3.0,,0,,3,,0,,0,,0
6844160,1,0602,55,2,2,1,,741247,774826,3,0.01,1,1,,0,1,0,110101,110101,1,,,5,3.0,,2,11110001110000000000000000000000,0,0,,,700.0,,0.0,,1,,,,0,3.0,,0,,3,,0,,0,,0
6918920,1,0402,55,2,2,1,,791349,774829,3,0.056,1,1,,0,1,0,110101,110101,1,,,5,3.0,,2,11110001110000000000000000000000,0,0,,,700.0,,0.0,,1,,,,0,6.0,,0,,3,,0,,0,,1
6844380,1,0602,55,2,2,1,,742870,774836,4,0.016,1,1,,0,1,0,110101,110101,1,,,6,2.0,,2,11110001110000000000000000000000,0,0,,,400.0,,0.0,,1,,,,0,2.0,,0,,2,,0,,0,,0
6844390,1,0602,55,2,2,1,,774836,742202,4,0.035,1,1,,0,1,0,110101,110101,1,,,6,2.0,,2,11110001110000000000000000000000,0,0,,,400.0,,0.0,,1,,,,0,2.0,,0,,2,,0,,0,,0
6844490,1,0402,55,2,2,1,,774840,742200,3,0.018,1,1,,0,1,0,110101,110101,1,,,5,3.0,,2,11110001110000000000000000000000,0,0,,,700.0,,0.0,,1,,,,0,5.0,,0,,3,,0,,0,,0
6844520,2,0404|0416,30,1,2,1,,774840,774841,3,0.017,1,1,,0,1,0,110101,110101,1,,,5,1.0,1.0,1,11110001110000000000000000000000,0,0,,,700.0,700.0,0.0,0.0,1,,,,0,1.0,1.0,0,,1,,0,,0,,0
6844570,1,0602,55,2,2,1,,774843,740149,4,0.023,1,1,,0,1,0,110101,110101,1,,,5,3.0,,2,11100001110000000000000000000000,0,0,,,600.0,,0.0,,1,,,,0,4.0,,0,,3,,0,,0,,0
6845620,1,0602,130,2,2,1,,740727,742092,4,0.061,1,1,,0,1,0,110101,110101,1,,,5,4.0,,2,11110001110000000000000000000000,0,0,,,600.0,,0.0,,1,,,,0,4.0,,0,,4,,1,9000129637868.0,0,,0
90000327864370,1,0602,55,2,2,1,,740537,38371818,5,0.031,1,1,,0,1,0,110101,110101,1,,,5,2.0,,2,11110001110000000000000000000000,0,0,,,600.0,,0.0,,1,,,,0,2.0,,0,,2,,0,,0,,0
90001802140830,1,0301,55,2,2,1,,779817,9000180245773,2,0.043,1,1,,0,1,0,110102,110102,1,,,5,3.0,,2,11110001110000000000000000000000,0,0,,,700.0,,0.0,,1,,,,0,3.0,,0,,3,,0,,0,,0
6859380,2,0604|0616,30,1,2,1,,774847,774848,4,0.013,1,1,,0,1,0,110101,110101,1,,,5,1.0,1.0,1,11110001110000000000000000000000,0,0,,,600.0,600.0,0.0,0.0,1,,,,0,1.0,1.0,0,,1,,0,,0,,0
6860060,1,030b,55,2,2,1,,775595,717230,3,0.064,1,1,,0,1,0,110105,110105,1,,,7,2.0,,2,11110001110000000000000000000000,0,0,,,300.0,,0.0,,1,,,,0,2.0,,0,,2,,0,,0,,0
90000268485100,1,0601,55,1,2,1,,752592,9000026855342,5,0.035,1,1,,0,1,0,110101,110101,1,,,6,1.0,1.0,1,11110001110000000000000000000000,0,0,,,400.0,400.0,0.0,0.0,1,,,,0,1.0,1.0,0,,2,,0,,0,,0
6866700,1,0338,55,2,2,1,,779054,779056,2,0.043,1,1,,0,1,0,110102,110102,1,,,5,3.0,,2,11110001110000000000000000000000,0,0,,,700.0,,0.0,,1,,,,0,3.0,,0,,3,,0,,0,,0
6868120,1,0602,55,2,2,1,,772528,772526,4,0.096,1,1,,0,1,0,110105,110105,1,,,5,2.0,,2,11110001110000000000000000000000,0,0,,,600.0,,0.0,,1,,,,1,3.0,,0,,2,,0,,0,,0
7024350,1,0602,130,2,2,1,,763429,763432,4,0.023,1,1,,0,1,0,110105,110105,1,,,7,4.0,,3,11110001110000000000000000000000,0,0,,,300.0,,1.0,,1,,,,0,5.0,,0,,4,,0,,0,,0
6886910,1,0602,55,2,2,1,,764268,9000177371793,3,0.031,1,1,,0,1,0,110101,110101,1,,,6,3.0,,2,11100001110000000000000000000000,0,0,,,400.0,,1.0,,1,,,,0,3.0,,0,,3,,0,,0,,0
6886920,1,0602,55,2,2,1,,764270,764268,3,0.019,1,1,,0,1,0,110101,110101,1,,,6,3.0,,2,11100001110000000000000000000000,0,0,,,400.0,,1.0,,1,,,,0,3.0,,0,,3,,0,,0,,0
6886940,1,0602,55,2,2,1,,764273,764272,3,0.063,1,1,,0,1,0,110101,110101,1,,,6,3.0,,2,11100001110000000000000000000000,0,0,,,400.0,,1.0,,1,,,,0,3.0,,0,,3,,0,,0,,0
6903040,1,0602,55,2,2,1,,737907,791286,4,0.028,1,1,,0,1,0,110101,110101,1,,,5,2.0,,2,11110001110000000000000000000000,0,0,,,600.0,,0.0,,1,,,,0,2.0,0.0,0,,2,,0,,0,,0
6903050,1,0602,55,2,2,1,,791286,777688,4,0.018,1,1,,0,1,0,110101,110101,1,,,5,2.0,,2,11110001110000000000000000000000,0,0,,,600.0,,0.0,,1,,,,0,2.0,0.0,0,,2,,0,,0,,1
6903080,1,0602,55,2,2,1,,791287,742021,4,0.027,1,1,,0,1,0,110101,110101,1,,,5,2.0,,2,11110001110000000000000000000000,0,0,,,600.0,,0.0,,1,,,,0,2.0,0.0,0,,2,,0,,0,,0
6916510,1,0602,55,2,2,1,,786143,772528,4,0.018,1,1,,0,1,0,110105,110105,1,,,5,2.0,,2,11110001110000000000000000000000,0,0,,,600.0,,0.0,,1,,,,0,2.0,0.0,0,,2,,0,,0,,0
90000320681530,1,080a,30,2,2,1,,786143,9000032059682,5,0.073,2,1,,0,1,0,110105,110105,1,,,7,1.0,,1,11110001110000000000000000000000,0,0,,,150.0,,0.0,,0,,,,0,0.0,,0,,1,,0,,0,,0
6916650,1,0602,55,2,2,1,,765681,786150,4,0.057,1,1,,0,1,0,110105,110105,1,,,5,2.0,,2,11110001110000000000000000000000,0,0,,,600.0,,0.0,,1,,,,0,2.0,,0,,2,,0,,0,,0
6916660,1,0602,55,2,2,1,,786150,777590,4,0.032,1,1,,0,1,0,110105,110105,1,,,5,2.0,,2,11110001110000000000000000000000,0,0,,,600.0,,0.0,,1,,,,0,2.0,0.0,0,,2,,0,,0,,0
6949500,1,0601,55,1,2,1,,791395,714049,4,0.065,1,1,,0,1,0,110101,110101,1,,,6,2.0,1.0,2,11110001110000000000000000000000,0,0,,,500.0,500.0,1.0,1.0,1,,,,0,2.0,1.0,0,,3,,0,,0,,0
6949550,1,060a,55,2,2,1,,774418,791397,5,0.011,1,1,,0,1,0,110101,110101,1,,,6,2.0,,2,11110001110000000000000000000000,0,0,,,600.0,,0.0,,1,,,,0,3.0,,0,,2,,0,,0,,0
6949730,1,030b,55,2,2,1,,743051,791405,3,0.043,1,1,,0,1,0,110101,110101,1,,,7,2.0,,2,11110001110000000000000000000000,0,0,,,300.0,,0.0,,1,,,,0,2.0,,0,,2,,0,,0,,0
6949740,1,030b,55,2,2,1,,791405,9000181433898,3,0.079,1,1,,0,1,0,110105,110105,1,,,7,2.0,,2,11110001110000000000000000000000,0,0,,,300.0,,0.0,,1,,,,0,2.0,,0,,2,,0,,0,,0
700405020,2,0102|010c,130,2,2,1,,23340461,554891,2,0.062,1,1,,0,1,0,110102,110102,1,,,4,4.0,,3,11100001110000000000000000000000,0,0,,,800.0,,1.0,,1,,,,0,4.0,,0,,4,,1,9000146186120.0,0,,0
700489040,1,0302,130,2,2,1,,554584,23356221,3,0.047,1,1,,0,1,0,110102,110102,1,,,5,5.0,,3,11110001110000000000000000000000,0,0,,,700.0,,1.0,,1,,,,0,5.0,,0,,5,,1,9000147969279.0,0,,0
700489160,1,0302,130,2,2,1,,23356225,546339,3,0.056,1,1,,0,1,0,110102,110102,1,,,5,4.0,,3,11110001110000000000000000000000,0,0,,,700.0,,1.0,,1,,,,0,4.0,,0,,4,,0,,0,,0
